frame_idx,timestamp,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0,1766181797.718965,0.0,0.0,0.0,-0.020377328379350263,-0.24498409125801132,0.31015270265746026,-0.018456104705790385,-0.4935045593659983,0.429833542707262,-0.005844173471508367,-0.6524656479670392,0.4880511421226523,-0.02467968739216117,-0.7839803259019978,0.5313584608552674,0.16538937496104297,-0.9158087753471943,0.29639486515216323,0.34153822932066846,-0.8379660395290514,0.4256342966779097,0.3315580745378395,-0.633096167289666,0.47385463789766985,0.2880914075168488,-0.5471612785499542,0.4787647501182389,0.23146979829180375,-0.8585612349416233,0.15747651382088237,0.41354091081384153,-0.7068065036630435,0.3186740527390092,0.36883814164464207,-0.49427985438187716,0.3405364229921566,0.2980267889677375,-0.41573041629238794,0.3078861198879786,0.2974187671199877,-0.7465688042926184,0.047166950416186494,0.4595181081033908,-0.5550780991036447,0.21906532126472045,0.39356412466202956,-0.35433650716248616,0.23778086504243912,0.3222599071471257,-0.30196836447177317,0.18443107824226718,0.3649947988308835,-0.6313645139035415,-0.041893382734619226,0.48035937774830684,-0.4222288176902085,0.0812390082894639,0.41179869092137916,-0.26167791761863,0.1089150333917358,0.34052545655217803,-0.22452142490798277,0.09009858171715661,thumbs_up
1,1766181797.82288,0.0,0.0,0.0,-0.06921570035672393,-0.28165279419154315,-0.0011244455893218226,-0.09927443474975732,-0.5323970029975457,-0.04297697034535142,-0.13580583112481853,-0.731472836888307,-0.10199043388065514,-0.20325022878814034,-0.8987264140926631,-0.15766442683991386,0.21089646948826365,-0.9768536164193151,0.03577277240991365,0.42722050398150185,-0.8260593703386803,-0.008900042935320766,0.4500158143840146,-0.6208332353644471,-0.06289935817972182,0.42930459978423335,-0.458995447424479,-0.09874391082845277,0.29838296734875436,-0.9271698743550656,-0.012640523641605391,0.531502887837298,-0.7157946999838519,-0.02750786105041177,0.5314597802155081,-0.4867393025273934,-0.056993955701260084,0.4888484217788712,-0.3100884740539154,-0.07894584839811505,0.3719130046628632,-0.8019075366768172,-0.06833681296682956,0.5801202945352222,-0.588111185928583,-0.0903242563090936,0.5586955962245471,-0.34810140579151766,-0.08870351487033334,0.5027328610547016,-0.18440914899025515,-0.08514666294023018,0.4287847849497714,-0.601219057168949,-0.13057779211591683,0.5921101012631148,-0.42158244761354335,-0.1517460657897799,0.5678037110060536,-0.22039391969291194,-0.13489462616114933,0.5032543581378187,-0.07360952356306784,-0.11454103396884538,thumbs_up
2,1766181797.9190772,0.0,0.0,0.0,-0.06486985404130365,-0.30161538707044905,0.027919645565590897,-0.08780116622809334,-0.5619584266639979,-0.0012777866785014234,-0.13224401015506787,-0.7661626495004792,-0.05467441951774645,-0.20645036429413108,-0.9159110404491735,-0.10600373387199723,0.21448278272162044,-0.9747844245479728,0.06158296497139406,0.4490023495245765,-0.8518248294543429,0.028824931876239617,0.4748402331947839,-0.6396423319237816,-0.014180750088952046,0.45593748240426574,-0.48429613772363617,-0.04274828756995099,0.2941700061175473,-0.9283953913290416,0.0026600139203578617,0.5450908008796295,-0.7373789761673314,-0.005973105176327001,0.5461376483487784,-0.4969731826509228,-0.02901513103662036,0.5036477874141503,-0.32532128403652544,-0.04531084111985386,0.36214087558221186,-0.8036986676327218,-0.06096153888847861,0.5874151425683982,-0.6096909656024306,-0.07661650845356056,0.5667925562307276,-0.35756933282903175,-0.0738224640662766,0.5110549795360733,-0.19357064063855006,-0.06783342473357343,0.41607781286901746,-0.6044342884584291,-0.12802726357791924,0.5957948631946003,-0.4366331827467712,-0.13962959142423073,0.5719432104747073,-0.2339476607519638,-0.11993874565478717,0.5093847585887369,-0.09154202470634408,-0.09793818328825099,thumbs_up
3,1766181798.028556,0.0,0.0,0.0,-0.04028082749173689,-0.31290219132511643,0.03869257408453028,-0.04507237047844157,-0.5619627589578289,0.014983213187722066,-0.08828979313668331,-0.7625237117714094,-0.03356368051186226,-0.15045478071035698,-0.9180849035657712,-0.08007079346488724,0.20664788359223815,-0.9761596231577008,0.06640061990271054,0.4442550390204068,-0.8453434625376849,0.03866181726266108,0.4726829076184447,-0.6413690864869123,0.001770414847292908,0.45341784664941365,-0.5029147222181398,-0.022882904188098355,0.27891142590077456,-0.9324753975953937,0.00628321824267682,0.5296200141280731,-0.7352671330289852,-0.0030485308191413,0.5267031772996679,-0.49947151547622626,-0.025408163361495734,0.4815663732260446,-0.3385255438936004,-0.0404418907571035,0.3419341005450538,-0.815123717070622,-0.056497453639478404,0.5674308546939411,-0.6111438904438219,-0.07032946437294874,0.5440058362353865,-0.3712875937506108,-0.0673660604022553,0.488442274884676,-0.2159798537415256,-0.06109338421241214,0.3944990664269471,-0.6331412473100431,-0.12113059100290467,0.5679763016235454,-0.4602133523116401,-0.1250540202590584,0.5510074904695084,-0.27324866673511045,-0.10372940803890415,0.49895234810961137,-0.14055458801020762,-0.08182820882364941,thumbs_up
4,1766181798.121515,0.0,0.0,0.0,-0.03354769683489057,-0.30958265930366036,0.03202100792804914,-0.03985909723216168,-0.5629188247301864,0.00492781704189469,-0.07942146311824719,-0.7732551025343833,-0.04573125962614859,-0.13627073177843685,-0.9480384450525086,-0.09367490949735857,0.22634114631050448,-0.9728895906561533,0.04749241918189915,0.47496612615177947,-0.850830051267739,0.013734785050447477,0.5224151006210236,-0.6442728082863838,-0.018923768953105477,0.5190020623597383,-0.4857544450384396,-0.03799050232069653,0.29535221495042263,-0.9181541666309343,-0.009259599762102354,0.564421210272608,-0.7072045463899607,-0.021196684242018867,0.5748557743351908,-0.4577263069833644,-0.035592570249594065,0.540729158410794,-0.2675623199401343,-0.04509792627512312,0.35212437112751704,-0.7925271547545747,-0.0693530555549458,0.5941560767187956,-0.5697988904539469,-0.08938357888706071,0.5760360033844641,-0.3136912793663258,-0.08348306142210311,0.5223433242799064,-0.12935289453989016,-0.07393855407056564,0.39868566268416933,-0.6078951774891088,-0.13151149121080702,0.5873364872707868,-0.41620358901685467,-0.14172672414355472,0.5721682421224571,-0.22282954636797678,-0.12079833606911777,0.5189782066661892,-0.07538231753153188,-0.09790167671335524,thumbs_up
5,1766181798.2183192,0.0,0.0,0.0,-0.010914052136617053,-0.293763919095438,0.04413312030215957,0.004193233926545688,-0.5587448200203162,0.024982605897576213,-0.026710642485126522,-0.7680413757608955,-0.020171698088225366,-0.07599701459476595,-0.9361837473974628,-0.06219867437683805,0.1836280853466737,-0.9803032787772835,0.07270631258991297,0.4259588085385274,-0.8999400956169907,0.02496053105715861,0.4812094478481733,-0.702128225607696,-0.024011313008210633,0.4843048257440255,-0.5295451358691495,-0.05177661748457471,0.2558505605543159,-0.9396272259859739,0.009201797895128823,0.5120613931541808,-0.8041515483713386,-0.018720695324820572,0.5369361899117064,-0.5706822800791153,-0.04592343923667628,0.5072524916272739,-0.3813236175079264,-0.05890624100984472,0.32422972823100477,-0.8210457918946601,-0.05840564340826603,0.5631920295105035,-0.6399447836918084,-0.08862909047940726,0.5447094244350146,-0.3781272173830858,-0.08463075668026175,0.4825730450836356,-0.20161156352572476,-0.07262746354866877,0.38476222755528144,-0.6390013009869385,-0.12739065285355586,0.5620391995359227,-0.448776240945851,-0.13983697689110478,0.5419584958259542,-0.25548217427350667,-0.11878314816058191,0.48315402432825977,-0.12401776885970901,-0.09509870337646881,thumbs_up
6,1766181798.3178618,0.0,0.0,0.0,-0.08397007721176936,-0.33753601592220994,0.026416710713145303,-0.06844580281937446,-0.640040472245928,0.01575962987999167,0.022003065414248017,-0.782952008664706,-0.0125027413938486,0.12451257814192622,-0.8196935418882128,-0.03732950605419584,0.09166024387727184,-0.9537490467746019,0.038763580588569976,0.22309084495632198,-0.9747936917927903,0.0027808879259642043,0.27049941148860907,-0.8158261842535152,-0.03228467132878398,0.2753474157126692,-0.6584239395395688,-0.05384661054992288,0.1962958699963496,-0.8885647213335264,-0.003572666524757173,0.34774572846575874,-0.8917999313924674,-0.02542234016010644,0.38118316005281433,-0.7291197836160314,-0.049790621930802255,0.36526708886765213,-0.5707291949297604,-0.06305643304670401,0.2829291454956941,-0.7608991989130659,-0.04811870524959618,0.4397429252821934,-0.7253193932131035,-0.07191049212470885,0.4544514695151872,-0.5620515502475165,-0.07825460901262864,0.42712441295796455,-0.4368990309295846,-0.07868664267211385,0.350352639640424,-0.5801990927533711,-0.09281033613950444,0.48502278055633125,-0.4775339004552858,-0.11202682864988904,0.477762031642823,-0.3388974905336189,-0.1052029783824412,0.43660181572996326,-0.24095079399125768,-0.09227020837162667,thumbs_up
7,1766181799.152292,0.0,0.0,0.0,0.030440847919881345,-0.2628139005660925,-0.08679464113106464,-0.02089123294392164,-0.5369906413051683,-0.14267047862073454,-0.08456605392722674,-0.7755165299520784,-0.18727566283801111,-0.11228772429795117,-0.9668036766397023,-0.22952585433441092,-0.24249462962772383,-0.46746613172978,-0.1077510969850852,-0.44213634534632784,-0.4651013178440239,-0.1721556788583909,-0.5155663065711105,-0.39135406107394444,-0.2109732612233857,-0.5242693913689965,-0.31976958279781786,-0.23040318028999324,-0.29952567426750276,-0.26924168202295695,-0.08726944670301853,-0.507293513770146,-0.23630519711347683,-0.13713150669039173,-0.5209560864001532,-0.1494362038182451,-0.15446168900207363,-0.47805676660272,-0.08584447955771247,-0.16077431641646955,-0.3256500200069541,-0.06179245855836755,-0.07495941235947709,-0.5014670281222195,-0.009862005833873878,-0.11784111183168561,-0.5104132722291946,0.07332092625142851,-0.12039157285092286,-0.47161200738183845,0.12184280988676081,-0.11614979641239576,-0.32530688053198675,0.1288899024466037,-0.06899520049601911,-0.45171472820020536,0.1871272172197958,-0.09862795990420024,-0.4669430279562317,0.24531737153738492,-0.09931011820932657,-0.4489136801001216,0.26920848106221246,-0.09390292438205239,thumbs_up
8,1766181799.2492359,0.0,0.0,0.0,-0.0329376377238695,-0.27248373774843704,-0.014976402147397802,-0.11284819668910052,-0.5472759870474608,-0.04883638044788857,-0.1547130272575081,-0.7916142116174578,-0.08825478365768792,-0.16612306660224002,-0.9775572968530499,-0.12955638969972064,-0.3094706815368013,-0.6271259929354223,-0.04703296757946235,-0.4920229647774454,-0.6179239691761884,-0.09683925758230036,-0.5678428269671366,-0.5157400125383613,-0.126768212185257,-0.5834280478309405,-0.42812660818123127,-0.1425815716647228,-0.3487756754758285,-0.4613275794000618,-0.06407219153222667,-0.5445304032148106,-0.34339198739352983,-0.10183636621753725,-0.5630984805881603,-0.19904316011525508,-0.11163727779584162,-0.539822507914697,-0.12989376019135745,-0.11539144083744264,-0.36966631680166284,-0.2520040227205287,-0.08294836249431013,-0.5315763881488146,-0.10462226128230799,-0.11028158296849244,-0.5344547458878827,0.012818175180982222,-0.09964694877303597,-0.5028049895064455,0.05778569092239299,-0.09132841655434293,-0.3711818470548426,-0.027380040522324227,-0.10395539390344043,-0.4844827865832746,0.11297688262405722,-0.12073319527498665,-0.4807365014033437,0.1888203358157227,-0.10787557755685895,-0.4551689652276433,0.20292605167484887,-0.09333259779200712,thumbs_up
9,1766181799.349279,0.0,0.0,0.0,-0.034228169993007346,-0.2914789513599751,-0.002423981303758662,-0.09709838990946838,-0.5603287285056754,-0.02998265640499564,-0.12682465874823345,-0.792885734093002,-0.0611943797722239,-0.1269579485695001,-0.98741071067891,-0.09434917981410404,-0.2828120463846439,-0.5750813229448742,-0.05526001419251898,-0.4519680975183953,-0.5090990816637192,-0.0773528466400396,-0.4287243923304155,-0.3971595940147888,-0.07989255617184703,-0.36755513310257454,-0.36689374744049486,-0.08029229191792903,-0.31268636748073886,-0.40427009606913367,-0.07412675960466496,-0.46406609216251193,-0.3011659620621111,-0.08452936958900059,-0.42377676544962606,-0.20161394117314604,-0.07305390223812327,-0.3569665440588371,-0.19632684957901833,-0.06962541560758087,-0.32595109378666526,-0.19613657818086988,-0.0908503041768253,-0.4477846228231983,-0.10507887726591698,-0.09654449490603756,-0.3962026030508631,-0.03387073361837467,-0.07086241593018079,-0.32686401139075005,-0.04371977453662508,-0.05977702099163395,-0.32402727023477157,0.02109074295458281,-0.10782221158107497,-0.4107677074204471,0.09761707202293675,-0.11213122938441124,-0.35677819819582735,0.12749895262735395,-0.08823528482626046,-0.29525642340537483,0.1000838964839392,-0.06970667140753041,thumbs_up
10,1766181799.467875,0.0,0.0,0.0,-0.02917878321625615,-0.44255371734190224,-0.009782325389665775,-0.23333316964296055,-0.7283543844510031,-0.017494091839664327,-0.46498995868997245,-0.712512863223757,-0.01943237888292646,-0.6066085726569121,-0.5454596858632539,-0.020386245062193834,-0.4222187480421198,-0.8456034176999135,-0.06086665094690582,-0.6950969251015154,-0.7146699847363859,-0.07801972591154306,-0.6548716045999513,-0.5161230894817033,-0.06956678619196324,-0.5464183496043771,-0.4552307771767502,-0.06169071075397386,-0.4865755204676526,-0.547704680615649,-0.06922454009805226,-0.7195101862492242,-0.3471597579646489,-0.07255265899476003,-0.64850463756995,-0.1852521608394371,-0.052933244944961794,-0.5387782453585789,-0.18403397642226954,-0.044472919742174585,-0.5214314785912553,-0.20974189476286093,-0.07461524632233435,-0.7078947786172665,-0.016449716770118014,-0.0816775936238022,-0.6185712461095788,0.10388179700610262,-0.05180907832947016,-0.5172491735207484,0.08205208596458217,-0.03955368355158727,-0.5172346987742563,0.14740902494418903,-0.07845581767933706,-0.6518763568368989,0.29695185809249763,-0.09361136561914782,-0.5638742533983491,0.3734886813582821,-0.06655052282628814,-0.4695159429183406,0.34490733369635507,-0.04321237987903553,thumbs_up
11,1766181799.468162,0.0,0.0,0.0,-0.03753935121359396,-0.2974161080234731,0.0024080480033643074,-0.08247808227152567,-0.5652595183802789,-0.02775012048838907,-0.09768423874538139,-0.8032491042797537,-0.06338467340828355,-0.1029582247504844,-0.9895581454383547,-0.1008676397703089,-0.28384218819878204,-0.5788973750271521,-0.04659769295075563,-0.43970886540600695,-0.4967712590352071,-0.06642470545186437,-0.3954609588128306,-0.4016163944428264,-0.0746283461989498,-0.3227658378503305,-0.38742241991839066,-0.0795266423653146,-0.3147806377442977,-0.4086795656104331,-0.06716628892048952,-0.44436760766090794,-0.295801441798725,-0.06784921715284344,-0.39398880825279375,-0.22310450801465811,-0.059163487885831194,-0.325483396826744,-0.23089378394366603,-0.06195075333768266,-0.324534454460442,-0.20784752281302618,-0.08488787912380713,-0.4338584021426684,-0.11272710183041423,-0.07808977210192355,-0.3804167012496695,-0.05639116158214728,-0.051888438839863035,-0.31514229564686996,-0.06563892218553476,-0.045183360940113076,-0.3187091615273191,-0.004991673908030496,-0.1032602591963657,-0.4043193113988928,0.06859270575688077,-0.09569316721063605,-0.3497666995049908,0.09435122684704664,-0.06636268603710861,-0.2893517015597534,0.07473091958199214,-0.046572692572561865,thumbs_up
