frame_idx,timestamp,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0,1766181687.093326,0.0,0.0,0.0,-0.1736043505414699,0.33389542636264957,-0.022760725888770286,-0.3798806880581171,0.5468917116491172,-0.05272634741675867,-0.49672909345811017,0.6884207192994479,-0.09880259132903219,-0.5729275523565666,0.8090677492799586,-0.13100914787058096,-0.6447048814186579,0.09925955825843945,0.029969949499884904,-0.7396225185117657,0.36084432188463483,-0.08490494951541928,-0.571954154807809,0.4068110709379875,-0.1561867915975477,-0.5270145040971349,0.3137652598077236,-0.1949721193480561,-0.6253101331046923,-0.08742022901340213,-0.01227140523528542,-0.7012269454708209,0.20005679635544332,-0.13138301315115372,-0.5249861685835869,0.2776152985188886,-0.15644828266742028,-0.503561106305771,0.1869118312287318,-0.15316785308350556,-0.5748200813886458,-0.2735668239287596,-0.07317917801831657,-0.6528463457307189,-0.012050034202237908,-0.17454741100436738,-0.483202570058802,0.11182709853262138,-0.13020905020299506,-0.4551786694332454,0.04560638846256696,-0.08168199214631444,-0.49833828014331677,-0.45443286432819774,-0.14215401456239016,-0.5521057761030895,-0.21945861056334592,-0.18414577432255833,-0.43824680910995173,-0.08197708827799303,-0.1402821532700765,-0.4059176593085964,-0.13039965942808063,-0.09724008370564671,thumbs_down
1,1766181687.188276,0.0,0.0,0.0,-0.13019803796037693,0.28433863520906955,-0.039697633178838135,-0.2798582812771995,0.5441864351758331,-0.06723826638540752,-0.38965389602008654,0.7252660865115992,-0.1072092635035018,-0.45399794606741467,0.8813923336794558,-0.13051214157177815,-0.4971764413902605,0.21244544922799471,0.023967727796169624,-0.6100859398158217,0.2897072570598382,-0.06631551937291605,-0.4523622492205744,0.2841207359843573,-0.11228098901380527,-0.39938326933938306,0.2378085039383634,-0.13066675490658294,-0.5005794047110531,0.012332473549502362,0.007107564518436753,-0.5742172371513243,0.0710305125742853,-0.081043163682122,-0.4009158963942166,0.10252435220141627,-0.09562770354017759,-0.38717261183264845,0.06615323618165365,-0.08678663272695816,-0.4738974717091401,-0.19020686187692917,-0.027707938023813983,-0.5493005645670092,-0.17365336906014295,-0.11139196882377374,-0.39250470962289385,-0.09958748569843685,-0.07615997288196244,-0.3638471569835894,-0.11385013133274784,-0.030986251314898364,-0.42870793947809244,-0.3821797450893837,-0.0687945640405446,-0.5088337040405829,-0.3913017675537679,-0.09907313126940516,-0.4104614042724702,-0.30767273685276003,-0.056984508205687276,-0.3723579548290663,-0.30936681685695183,-0.013260952455604663,thumbs_down
2,1766181687.286916,0.0,0.0,0.0,-0.08538598193917463,0.2753525760185463,-0.08547272632052427,-0.21257564457071665,0.5401542979420977,-0.12732954984000536,-0.3215067360283634,0.743176530586129,-0.1662851476340417,-0.3872161013797914,0.9036182402675961,-0.18313319384515764,-0.39907470093958125,0.2973494211415415,-0.03791696764908763,-0.5115432499771615,0.25090487686780816,-0.11485358730521834,-0.352132451858865,0.23166065234079725,-0.1342045886870897,-0.3218883142305044,0.2644549681525007,-0.13769921018422773,-0.39744350832687775,0.0856196579368991,-0.027556322530277597,-0.5022426878108437,0.04690376605180716,-0.1189254881118987,-0.3285210810687853,0.07718008579061113,-0.12658894631996304,-0.3327323981654968,0.13259043053023992,-0.11200729982989097,-0.3823749634437506,-0.10926890198958478,-0.03316516682818873,-0.48563787060286806,-0.16638611811531756,-0.1220837557410451,-0.3316281791423268,-0.11460760922898557,-0.0846248293380591,-0.3182576301580024,-0.059774306667558987,-0.03788400639281248,-0.35854705786424573,-0.2818211124658489,-0.04611386974467985,-0.44412057681754075,-0.337920086617154,-0.08299306930393457,-0.34433191479826486,-0.28575322434753503,-0.045020287755908966,-0.3193843427825771,-0.24543046275005356,-0.005961397032192062,thumbs_down
3,1766181687.383082,0.0,0.0,0.0,-0.06905830483018888,0.2591100857505954,-0.09961427200134909,-0.1789604130663536,0.5111239954552845,-0.15638679753710438,-0.28171429122208996,0.7312576850273826,-0.20642174644905847,-0.345293239040208,0.9083760212097554,-0.23585076460392485,-0.39224254840062567,0.29427331847090493,-0.0768060840246356,-0.5161181459863363,0.24197133954276462,-0.1582553837509517,-0.3558939699305737,0.20324063697813732,-0.1818744642613291,-0.3110497585949411,0.23562967904598156,-0.18815917614381691,-0.39713255513577356,0.06952328990864137,-0.05912046231015811,-0.5082289408365952,0.018060320552716055,-0.15005596227879778,-0.3284458810997501,0.03093092174461091,-0.15773600452866945,-0.31610468051427165,0.0950984338487394,-0.14729353469487494,-0.3870222111210773,-0.1359507402473139,-0.05554603465992191,-0.5028216091735954,-0.20989026300517477,-0.145469240855289,-0.34301457993120293,-0.16301126410456454,-0.10599927811061258,-0.31037109116887246,-0.09921484689170659,-0.060579632109893894,-0.36600367086179614,-0.3108803060995819,-0.059454888045846886,-0.47048544285804544,-0.3784981754020683,-0.09956551376963046,-0.36276953261809014,-0.32588322918332147,-0.06014618045094729,-0.32041448304856907,-0.27417860334866756,-0.021024751085667214,thumbs_down
4,1766181687.481385,0.0,0.0,0.0,-0.06064143102020699,0.265364753111564,-0.08556892718969115,-0.16006521578672916,0.5197667373294397,-0.1372107381961838,-0.25517106813843804,0.7469245561082145,-0.18449717915183964,-0.3091848852429419,0.9270192555492259,-0.21222630981635543,-0.3896666375742116,0.31745950502346587,-0.07281906724671056,-0.5104679110120731,0.2981963182359547,-0.1519188607421388,-0.36050719447714835,0.25103843906928713,-0.17465314436941545,-0.3080569145495618,0.26424986013212765,-0.17978927359499802,-0.4029573824757275,0.10771148226098988,-0.062237088510122884,-0.513666019506127,0.08846444609288473,-0.14890460846966333,-0.34099474503261046,0.08280108132605246,-0.15531120544657076,-0.31697091305497627,0.11965693773632223,-0.14488245213845138,-0.3948260458452433,-0.09029600494273175,-0.06395645504557315,-0.5115461435147163,-0.12684542836179435,-0.14626396433105704,-0.356694433427737,-0.10103638123645813,-0.10633277271938586,-0.3144662807145311,-0.061221709912138475,-0.06293023414773716,-0.37032627083555686,-0.26080130984290456,-0.07275206182847814,-0.47873187241641507,-0.32011520997198284,-0.11197191155710916,-0.37463712842151536,-0.2655490202449193,-0.07422566292343788,-0.32744937775523847,-0.21812040381444844,-0.03660389822601216,thumbs_down
5,1766181687.5833511,0.0,0.0,0.0,-0.058255991704785626,0.2645734328392253,-0.08064382443890328,-0.1584275247961877,0.5178574409832134,-0.12806764658640493,-0.25036801717660306,0.7507779926775412,-0.17338775623908287,-0.29816186932644345,0.9334737913408064,-0.19931427585494604,-0.3871869444710954,0.32055049082609166,-0.05355234724741868,-0.5115300776513155,0.30205567826836893,-0.1358461744098743,-0.36382495141697513,0.257345705301719,-0.1656508598164145,-0.3153472828904988,0.2736556044110317,-0.17552807998301753,-0.4029391047276448,0.115692694653757,-0.04490795083209681,-0.5129450432633792,0.10043566478675081,-0.13129951266977252,-0.34401048441284676,0.0915989786325873,-0.14100863843576855,-0.32801018522990405,0.12996272684027532,-0.1328689644855405,-0.3980388629465457,-0.07785710226208738,-0.05021376260013315,-0.5119990315356179,-0.1050411878054183,-0.13303168911675045,-0.36118176983571726,-0.08370966681878671,-0.09670698309265055,-0.32419121240638654,-0.04506514869872012,-0.05501604867138035,-0.37770825263222874,-0.24517094099771727,-0.06258791657179533,-0.4831707387391203,-0.2932144739776844,-0.1006335664534667,-0.38252781340402364,-0.2371898321244417,-0.06505786706152052,-0.3358524510507237,-0.18668513392020697,-0.028769290441614855,thumbs_down
6,1766181687.6799161,0.0,0.0,0.0,-0.05645875096853461,0.2560199348213751,-0.09551097895507545,-0.15641722482589143,0.5109831764974603,-0.15187330559993611,-0.24950232368519915,0.7396257645037643,-0.2017531642477541,-0.305069588277635,0.92426233926226,-0.2295031035292757,-0.4018874148543617,0.3315521546067752,-0.07229356472628139,-0.5143550559660913,0.288884409283823,-0.15385757710731188,-0.3636943596829806,0.24766499812077097,-0.17608041185420018,-0.33115707626016605,0.2768605503410271,-0.18182072048661163,-0.41294631444958496,0.11630155528986254,-0.05695156595718433,-0.5133120405377132,0.09057856772136817,-0.14970212021374155,-0.34005453852791007,0.08821225108454528,-0.15575399971823983,-0.34043192893694213,0.13849762539436453,-0.14318293363373283,-0.4053503836209602,-0.07997590233789886,-0.05599545952978568,-0.5049300348476188,-0.11476664333024318,-0.14589808576011884,-0.35497141362525764,-0.0886688433517158,-0.10816703844408337,-0.334060619243964,-0.041922632001134566,-0.06413046964216615,-0.3873307435060523,-0.2505594106914472,-0.0626124981794418,-0.4814032159820079,-0.2952530693667187,-0.10453100359190075,-0.37762228571984746,-0.23737079747865,-0.0696830453439935,-0.33785228288294533,-0.18195975246445015,-0.03309527344865976,thumbs_down
7,1766181687.780354,0.0,0.0,0.0,-0.0525311265576768,0.2500361768241208,-0.09927178640125507,-0.1539659722509526,0.5092520340065795,-0.15596475551687997,-0.2429765032994699,0.7389762029630276,-0.20481032007135466,-0.2911050865632296,0.9282976221138884,-0.23134682482090557,-0.39488381395538746,0.33886062731539407,-0.07571540866629387,-0.4981259467887627,0.28770095465631407,-0.15439417638385453,-0.3499390485776607,0.24359704211872962,-0.17191333649424723,-0.32411284412875324,0.2742769946686041,-0.17477214801102017,-0.4050351817404406,0.12740288456465254,-0.058013720028998586,-0.4992020268888391,0.09372314984470073,-0.14781727931062869,-0.32600340566752845,0.09024487481313873,-0.1478876676835991,-0.3361009024613977,0.14176627284495916,-0.13113014925533648,-0.3984883050526815,-0.06854237486935655,-0.05529394890586552,-0.49311256004376364,-0.10712151406042147,-0.14255918147282343,-0.3432146232566539,-0.08030560642793022,-0.10071829126351865,-0.33054690198680775,-0.03379124908193796,-0.054487364785246045,-0.38364959694047557,-0.2347450299489151,-0.06071012972180883,-0.4722721017265776,-0.2780802231855997,-0.10012251088899649,-0.3673399428242271,-0.2272426835412107,-0.06348026828262526,-0.3339098902767654,-0.1796384963002718,-0.026270126095721182,thumbs_down
8,1766181687.880275,0.0,0.0,0.0,-0.055699937885775125,0.2468513383913467,-0.0955173982940566,-0.15672932820677404,0.5078923078218993,-0.15200978900579262,-0.24400498009339439,0.7337716022584299,-0.20177004789017494,-0.2899773969957743,0.9290226314836486,-0.22984790497794863,-0.38940405673312656,0.3468373455419983,-0.07691183837703809,-0.499485485827198,0.2958709915981665,-0.15392720969700965,-0.3495653871164378,0.24265162259208314,-0.1696652695041632,-0.31625067770343857,0.27052636695833565,-0.17162085631276564,-0.4009054135677827,0.13585863825663264,-0.06236160439402955,-0.503978565162215,0.0977395378678686,-0.1514240297242611,-0.3296054755138608,0.08834887818056639,-0.1513900514980411,-0.32882012274708156,0.14503751030499967,-0.1353780455412729,-0.39584454065241015,-0.061293834327121786,-0.06202747930413917,-0.502574952966919,-0.10975090242327064,-0.14943073429898887,-0.34968637845951844,-0.08652242974701757,-0.10785498725391517,-0.32522754558971056,-0.029635207119674475,-0.062340018278537385,-0.38137287801825137,-0.2294566684932002,-0.06932322121972842,-0.47732555886064726,-0.2810873486683679,-0.11098452089860926,-0.3728709662594418,-0.23263816366147153,-0.07588876999807916,-0.33450474509955735,-0.17504990916846067,-0.040202966347763984,thumbs_down
9,1766181687.9825048,0.0,0.0,0.0,-0.05404818780200561,0.24456707428638597,-0.09841007807365254,-0.15308344797822626,0.507404010119837,-0.15530344949914232,-0.24090412862291993,0.7373757902135089,-0.204470896910542,-0.29111081932877253,0.9282794603179164,-0.23141247680626165,-0.38820067888534254,0.3518681036269252,-0.07542344762919458,-0.49491104459096547,0.30961748163192987,-0.15510991312866276,-0.34387871940219783,0.25420004734020635,-0.1744368202875819,-0.31623318199405603,0.2769439077055267,-0.1789358233498623,-0.400179190897707,0.14172673164545183,-0.05873842814423009,-0.5042251607075969,0.11030266557540647,-0.15045296072208236,-0.32762257993028876,0.09601615618778092,-0.15215847907669405,-0.3317958234753395,0.14725316261645213,-0.13668953307601495,-0.3967904467046356,-0.054678999096342724,-0.056834425396201455,-0.5000756535857476,-0.09810323578449265,-0.14523829041338215,-0.3469669900600255,-0.07729234435130056,-0.10270821077416008,-0.32923172629366815,-0.02608435693259662,-0.056216243886390446,-0.3851978452641418,-0.22035895130405195,-0.0629173944916105,-0.4798215820149251,-0.26576912366096944,-0.10231177905031409,-0.37172506554193346,-0.21974314255612995,-0.06448709754047126,-0.333766791814937,-0.16917480596028472,-0.02703579366539695,thumbs_down
