frame_idx,timestamp,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0,1766182295.023616,0.0,0.0,0.0,-0.049819585741576584,-0.013665737852263314,-0.05131196124731563,-0.12519941165921042,-0.17150578652980375,-0.08602250193413173,-0.14232542690689357,-0.32395324922096225,-0.11945761455170567,-0.08905616940364154,-0.4045868409547168,-0.15326973614293157,-0.07167580833241023,-0.467641878836642,-0.06709761851068431,-0.0795672520766525,-0.7219941415195962,-0.11629304021677919,-0.08354777368449737,-0.8664416421069494,-0.14018791181549398,-0.07837572806410345,-0.984356309087991,-0.15779702788420724,0.01796575417665754,-0.45457952578990696,-0.07304708312515963,-0.011977358837421891,-0.536061852302687,-0.1492693763183952,-0.04273909420614541,-0.321043139076032,-0.1481865482150812,-0.043660932103480314,-0.19375782652288287,-0.12702262730554345,0.09924098675194687,-0.3864536692739516,-0.08499371403267035,0.05894393440860267,-0.4191691138874428,-0.15892146179400726,0.02291252477314189,-0.2211286945813172,-0.12311698431272863,0.02145169341801241,-0.12376178012789678,-0.08000649170256836,0.17468406769941325,-0.28573120805833707,-0.10153768002708438,0.12509278716281608,-0.27539687021286774,-0.1524935481599098,0.0881958820592874,-0.1290109059792543,-0.1263055041800936,0.08721987967532943,-0.05829954746547334,-0.09349096909462574,pointing
1,1766182295.122379,0.0,0.0,0.0,-0.07233466928854435,-0.07549543470314306,-0.04479591111435932,-0.14337801811295967,-0.24826158631049786,-0.07642815682940148,-0.16366409086345626,-0.4013027669451854,-0.10925887292254233,-0.11444070884995161,-0.49070621707560397,-0.14095750373147628,-0.08564837015344952,-0.5076677733568015,-0.03402458703684338,-0.101284838097656,-0.7406360288202023,-0.0836138734418743,-0.10511901816037014,-0.8746397153678039,-0.1136009703633283,-0.10010111225308435,-0.9858179851256903,-0.13469471974958663,-0.009588133083670278,-0.48497474513164907,-0.04244898323766868,-0.039830084930511815,-0.6062075146775813,-0.12808253079829598,-0.059280749757875784,-0.3993980738863311,-0.14224984185752718,-0.06267270945817863,-0.24983008087625538,-0.12816013908417836,0.06590138067738191,-0.4260387052211257,-0.058001306152795785,0.03000724200177094,-0.5237040899215815,-0.14307731664340526,-0.0009485534259002052,-0.3153228240346476,-0.11909445975398658,-0.011691085187848331,-0.17908351927414456,-0.07753298496417838,0.13819293810632718,-0.33758140313388296,-0.07693871665916814,0.09610854698943963,-0.41393666964628345,-0.13445336040900385,0.05644091790754586,-0.27049860947993365,-0.11436551201081091,0.04222214553522026,-0.17018896904758674,-0.08324443325338654,pointing
2,1766182295.220856,0.0,0.0,0.0,-0.08346881150681164,-0.08748654764906405,-0.03937011633032272,-0.15927339067583576,-0.2730815232150339,-0.06611692787741039,-0.17558040530890634,-0.4438517169028725,-0.0960514039758606,-0.12727167097901096,-0.5423395658622852,-0.12399694774285512,-0.10846960393225354,-0.5237657513880565,-0.020100282348835107,-0.1263872036230953,-0.7458205075487104,-0.06462016799612796,-0.1319340774694806,-0.8742022168747681,-0.08942181891489236,-0.1276753626056935,-0.985970484079904,-0.10752305011831059,-0.03915390633925026,-0.5069006042200093,-0.030916888320088765,-0.06798299708888413,-0.6380400245851308,-0.11311428368408817,-0.08983188600980195,-0.4342010236063158,-0.12454558111660938,-0.09272199444906014,-0.29765580784664675,-0.1088855775341625,0.031048167532019565,-0.4613488082701309,-0.049257206366640334,-0.005954292416705345,-0.5594186941357614,-0.13213499051582153,-0.03532497170760801,-0.36096739923969273,-0.11031124710182356,-0.04203719719868383,-0.2359980704179923,-0.07066104367660614,0.0983415891469082,-0.3877899398953407,-0.07104680506834993,0.05619585607741622,-0.46734682409877826,-0.12569942241402932,0.01893005574533184,-0.328883777683908,-0.10846826211046372,0.006278445612100537,-0.23042265363740788,-0.08057011756719994,pointing
3,1766182295.319644,0.0,0.0,0.0,-0.09170401667276136,-0.09633938188450442,-0.038378150962073296,-0.1648217459561075,-0.27264264319276005,-0.06530993413773407,-0.18213635038464474,-0.44083352200657056,-0.09665885855266311,-0.13062886757400763,-0.5392799393378563,-0.12608906363766192,-0.11012133525020062,-0.5310405952944793,-0.01597635508874708,-0.12410279962136123,-0.7516565383872991,-0.06056180362353251,-0.12795318347246182,-0.876084494899337,-0.08701107300356492,-0.1233403724959102,-0.9866736895657904,-0.106123432055322,-0.038666510932324205,-0.5140548128198374,-0.028146331128240845,-0.06592847284009108,-0.6375599252086251,-0.1132911914931602,-0.0905884278146042,-0.44607606602486344,-0.13082943526001767,-0.09869207054291267,-0.30921612109931756,-0.11904807779679566,0.03081209250288127,-0.4705790811128361,-0.04763371601179265,-0.006433971492281327,-0.5520536244145147,-0.13010553828635205,-0.037372273736254756,-0.35801258483994225,-0.11401472430990346,-0.04702473459035618,-0.23306992188563933,-0.07808724316311982,0.09764217089475062,-0.39900133621316625,-0.07058820077541095,0.05193103255233654,-0.44890850206098987,-0.12122487866170309,0.015869911688544815,-0.3144585711416305,-0.10623277310801056,0.003443749785794713,-0.22324200787694443,-0.08033063775682951,pointing
4,1766182295.42189,0.0,0.0,0.0,-0.08997069724846775,-0.09763017974023123,-0.038117648774337126,-0.16204253450902947,-0.2727441192934179,-0.06473187008285972,-0.17917536122741848,-0.4405873082458342,-0.09573234685681564,-0.13093463099211153,-0.5359280791456726,-0.12515445643120945,-0.11102655141987232,-0.5254950442068725,-0.01607184491534276,-0.1259059612420893,-0.7454477667636672,-0.05965339848744674,-0.1316492741890404,-0.8742389877337406,-0.08599091696429657,-0.13014753157151518,-0.9858982321888319,-0.10519646283396332,-0.0412133267429686,-0.5129211970897773,-0.027734400920451957,-0.07066399488596407,-0.6333762208898058,-0.11141900710120793,-0.09032551547023443,-0.4424132617624817,-0.12799378155846572,-0.0953753458383812,-0.30440314355202563,-0.11584710261137884,0.028117643668195275,-0.47405254240864286,-0.046583965442858026,-0.008249523656075152,-0.5608289309907586,-0.12691971487131673,-0.03657131060894502,-0.3698401823600952,-0.11058968091140771,-0.0466453707759897,-0.24239110193468358,-0.0752400889812574,0.09651263459552949,-0.40621755212524707,-0.06902589914332256,0.05312609347776262,-0.45701833928544133,-0.11902577698175049,0.01665690174467749,-0.32568241228532535,-0.10466448347730696,0.0008303653272974062,-0.2322708473825367,-0.07956420579561606,pointing
5,1766182295.515487,0.0,0.0,0.0,-0.09247032954683723,-0.09251606765581466,-0.03757222745872209,-0.16810263738392547,-0.26579073984717666,-0.06334604276600429,-0.18932349667627094,-0.43600850218299964,-0.0936004172980347,-0.14021938753274552,-0.5406606375563582,-0.12185821953146049,-0.12334460345983095,-0.5208867830728725,-0.013970942488286968,-0.1406896593212921,-0.7454386497608042,-0.0581393045264561,-0.14557618902258565,-0.874061660164608,-0.08414448102107941,-0.14377206411440313,-0.9842831503275639,-0.10254888376540268,-0.05314921041828651,-0.5133176512137257,-0.025200719483183923,-0.08126162824764145,-0.637205000835201,-0.10965911868408632,-0.09811989312879589,-0.4453056560842434,-0.12663171690185213,-0.10315614590916378,-0.3052183265989212,-0.11391751328020089,0.016738047179270157,-0.47878432858253817,-0.04370652607389157,-0.01940880899158439,-0.559704019109411,-0.12386305739386126,-0.04662651683948118,-0.3688200794750836,-0.10839043520824387,-0.0575097996096685,-0.24214327812593092,-0.07308519246932084,0.08566528192158882,-0.4147992922628781,-0.06572097497732547,0.04094076381430238,-0.45807575520807137,-0.11435424538027497,0.006868164305904113,-0.3265461309477483,-0.10026532034954659,-0.007631293673226793,-0.2340400893909788,-0.07511880762314764,pointing
6,1766182295.623626,0.0,0.0,0.0,-0.08803032192957454,-0.08393441203220936,-0.037169922248110145,-0.166009306593158,-0.2629957147784016,-0.06124472806429182,-0.1903404951732837,-0.43388661325241173,-0.09005539384742271,-0.14101318515891306,-0.5385782117244825,-0.11703963344385535,-0.12021249843887562,-0.5233071276524028,-0.011954972893452275,-0.14065533560133317,-0.7455215687783118,-0.05535744316752405,-0.14580500393408324,-0.8753316152966829,-0.08043162011824416,-0.14271438073133538,-0.9849076259974414,-0.09792636919928885,-0.05015897800832935,-0.5182642501173597,-0.023283303308734314,-0.08057332225227914,-0.638928673445009,-0.10681435481029226,-0.0995733841880634,-0.4422676353646549,-0.12231024211599588,-0.10348114342304086,-0.30360021476486027,-0.10802479790869578,0.018957422100710608,-0.4843588888830198,-0.042015593533594374,-0.018705885315780685,-0.560812686800124,-0.12171366684501042,-0.04714024977413614,-0.3644925761903362,-0.10513262680831138,-0.05638315106393285,-0.23882628987752388,-0.06866130474771484,0.0859821757708692,-0.4205007643996529,-0.06429056031921009,0.04263782736840075,-0.45817774333277095,-0.11216833105235256,0.007278027095999756,-0.32494843138504736,-0.09732208577426121,-0.0065690203316362775,-0.23459586372915286,-0.07135311164550825,pointing
7,1766182295.7325819,0.0,0.0,0.0,-0.09172622249509602,-0.09050264202680432,-0.03664939447707603,-0.16893698702362697,-0.26703169556295425,-0.06053627626136283,-0.19300861135230726,-0.43554371663933644,-0.08930821495434231,-0.14497351648010787,-0.5420864267501166,-0.1161622696917132,-0.12181785885476218,-0.5206216281670895,-0.010243768407646715,-0.14188537250165603,-0.7452854097401038,-0.05277573989515241,-0.14997831594402572,-0.8731454536041884,-0.07728817319981249,-0.15040947870617677,-0.9840799142167128,-0.09467687759196128,-0.05321272737686274,-0.513766885803181,-0.02185093299655008,-0.08350411419202355,-0.6422853412510579,-0.10589246505358425,-0.10139441565168884,-0.4522731803816361,-0.12293515842434984,-0.10438350741687308,-0.31355902790826923,-0.10975437577768732,0.0146686354850297,-0.4805301722281115,-0.040728783751661966,-0.02268624889619491,-0.5641150386643825,-0.12125388508008957,-0.04887970137887887,-0.37170780883368326,-0.10596669369776437,-0.05650739957711295,-0.24590045990730414,-0.07004079241329728,0.08151145089872266,-0.4185754818726791,-0.06298607568554306,0.03718311641804114,-0.4643010044642611,-0.11089485598983347,0.004619919163098083,-0.3319756713340367,-0.09617904846164511,-0.006597090419133268,-0.23962841179505187,-0.07035187373190797,pointing
8,1766182295.824669,0.0,0.0,0.0,-0.08947784389879226,-0.08457012784158298,-0.03604348945671294,-0.1688441911700999,-0.2642269041337298,-0.05985511182653139,-0.19355229616101777,-0.4391773655137709,-0.08851226100908333,-0.1397933558762707,-0.5441051404214859,-0.11549129672954586,-0.12247082889661438,-0.5220085852430488,-0.01090152528587854,-0.14274279595521314,-0.7432914525006408,-0.05404284744289118,-0.14819617871203422,-0.8739864995724448,-0.07893575126629175,-0.1459838571646438,-0.9845847068163803,-0.09634141659034924,-0.053522571650661384,-0.5154628065389966,-0.022504502742075813,-0.08673927130174972,-0.6371578787946864,-0.10530881465049863,-0.10245020273948309,-0.44309391747030463,-0.120644437227725,-0.10414197235835379,-0.3076594233076082,-0.10637570944554413,0.015172316193082066,-0.4816895249223987,-0.041303989564106046,-0.024726168307049472,-0.558864415225377,-0.12090918072338104,-0.05036603130548287,-0.3638852136852364,-0.10434738981963061,-0.0582811446056932,-0.2406016321579735,-0.06779815323517246,0.08246995340664597,-0.4191353918012114,-0.0634302417519186,0.037619125832980015,-0.4642278041537283,-0.11093448715189308,0.004569922386021051,-0.330128160074575,-0.09525976083008256,-0.007994707805517486,-0.23856298891221206,-0.06873246498022931,pointing
9,1766182295.917907,0.0,0.0,0.0,-0.0904351154066201,-0.08999875802985971,-0.03433191161055297,-0.1704993330877528,-0.27224342624844233,-0.05717014674614,-0.1946565132337084,-0.45016426985317454,-0.08565216363717584,-0.13904038061637153,-0.5522853420251409,-0.1126805637900529,-0.12280496144833723,-0.5269621867024167,-0.005624876094291685,-0.14121382508518818,-0.7470747450222621,-0.047044923940776646,-0.14592257854106608,-0.8755504385203408,-0.07089865794283502,-0.14401510989119246,-0.9856759106516121,-0.08776472687898582,-0.0532360906950608,-0.5217214816086527,-0.018263072374095513,-0.08428881662968743,-0.6467548493186509,-0.10091914497386172,-0.10064976460673578,-0.45198065896062045,-0.11705678613096539,-0.10391184515810444,-0.31428890333616627,-0.10269117206279758,0.015866389987508178,-0.4894352560089058,-0.03802484415820459,-0.023793254560479305,-0.5663366188039656,-0.11768175569593749,-0.048626072174185346,-0.3679068803454364,-0.10171362505038067,-0.05652771321008328,-0.24083600045785258,-0.06492622490880183,0.08318064948146395,-0.42767262832251896,-0.060970779257838954,0.03748355013558727,-0.4691728059083804,-0.10787108794148484,0.005802689425597058,-0.33261267434016717,-0.09208483421086484,-0.0055604649528474765,-0.2396035803993775,-0.06525494059573722,pointing
